id,lat,lng,barangay,address,alarm_level,reported_at,resolved_at,duration_minutes,casualties,injuries,estimated_damage,cause,actions_taken,reported_by,verified_by,attachments,type_of_occupancy
"a32165cf-b225-474f-a0db-ebabe0cae86d",14.5794,121.0359,"Mauway","# 48 BULUSAN ST., COR. ARAYAT BRGY. MAUWAY, M.C.","FOUA","""2011-03-30T00:00:00.000Z""","""2011-03-30T00:00:00.000Z""",,0,0,"100","OPEN FLAME",,,,,"RESIDENTIAL"
"508e2429-4001-4bb4-9668-823ad7b24a4c",14.5794,121.0359,"Highway Hills","COR. SIERRA MADRE LIBERTAD, HIGHWAY HILLS M.C.","FOUA","""2011-03-30T00:00:00.000Z""","""2011-03-30T00:00:00.000Z""",,0,0,"10","ELECTRICAL",,,,,"MERCHANTILE"
"ccc792f6-cb57-47f8-869b-50f011678b3e",14.5794,121.0359,"Buayang Bato","PIONEER COR., SHERIDAN BRGY. BUAYANG BATO, MANDALUYONG CIY.","FOUA","""2011-04-01T00:00:00.000Z""","""2011-04-01T00:00:00.000Z""",,0,0,"400","ELECTRICAL",,,,,"RESIDENTIAL"
"1f12f68c-98f3-489c-b0a5-f35e69f16892",14.5794,121.0359,"Mauway","COR., EDSA SIERRA MADRE ST. MAUWAY, MAND. CITY","FOUA","""2011-04-02T00:00:00.000Z""","""2011-04-02T00:00:00.000Z""",,0,0,"500","ELECTRICAL",,,,,"RESIDENTIAL"
"b92765c0-6992-49e6-9367-bf16a9ee490e",14.5794,121.0359,"Vergara","ILINO CRUZ COR. J. P. RIZAL BRGY. VERGARA, M.C.","FOUA","""2011-04-12T00:00:00.000Z""","""2011-04-12T00:00:00.000Z""",,0,0,"700","CIGARETTE BUTT",,,,,"WAREHOUSE"
"024dad73-75b9-4ae8-a97a-063e0352d7df",14.5794,121.0359,"Daang Bakal","GEN. KALENTONG COR SHAW BLVD DAANG BAKAL MC","1ST ALARM","""2011-04-14T00:00:00.000Z""","""2011-04-14T00:00:00.000Z""",,0,0,"200000","STRUCTURAL",,,,,"BUSINESS"
"038afe75-cda1-492e-821a-81fd063a24c0",14.5794,121.0359,"Mauway","#38 BLK. 36, BRGY. MAUWAY, M.C.","1ST ALARM","""2011-04-15T00:00:00.000Z""","""2011-04-15T00:00:00.000Z""",,0,0,"50000","ELECTRICAL",,,,,"RESIDENTIAL"
"8f38b0b3-9fc8-49ec-bafd-c1ac9a48139e",14.5794,121.0359,"Barangka Drive","#500 BARANGKA DRIVE ST., BRGY. MALAMIG, M.C.","2ND ALARM","""2011-04-30T00:00:00.000Z""","""2011-04-30T00:00:00.000Z""",,0,0,"100000","ELECTRICAL",,,,,"RESIDENTIAL"
"79574d83-d09d-4341-949e-04e24c15f1c6",14.5794,121.0359,"Wack-wack Greenhills","WACK-WACK SHAW BLVD., M.C.",,"""2011-05-02T00:00:00.000Z""","""2011-05-02T00:00:00.000Z""",,0,0,"0",,,,,,
"d046ac67-d547-4efc-b7e2-5a464f37c808",14.5794,121.0359,"Barangka Ibaba","#881 RAIL RD. TRACK, BRGY. BARANGKA IBABA, M.C.","1ST ALARM","""2011-05-03T00:00:00.000Z""","""2011-05-03T00:00:00.000Z""",,0,0,"50000","ELECTRICAL",,,,,"RESIDENTIAL"
"b7616896-67b0-4e1a-81d7-540c05f65e51",14.5794,121.0359,"Hulo","#421 HULO MEDIUM RISE CONDOMINIUM, PRIVATE ROAD HULO, M.C.","FOUA","""2011-05-03T00:00:00.000Z""","""2011-05-03T00:00:00.000Z""",,0,0,"300","ELECTRICAL",,,,,"POST FIRE"
"15887795-49e4-40c8-bc28-246538951ff5",14.5794,121.0359,"Plainview","SAN MIGUEL ST., BRGY. PLAINVIEW, M.C.","FOUA","""2011-05-04T00:00:00.000Z""","""2011-05-04T00:00:00.000Z""",,0,0,"300","ELECTRICAL",,,,,"POST FIRE"
"398284f6-38d4-4b23-b0da-f52f147bb5f1",14.5794,121.0359,"Poblacion","AGLIPAY ST. POBLACION , M.C.","FOUA","""2011-05-04T00:00:00.000Z""","""2011-05-04T00:00:00.000Z""",,0,0,"1000","VEHICULAR",,,,,
"4f9a8ce8-122b-453d-82b0-1f31ef28624b",14.5794,121.0359,"Barangka Drive","GEN. KALENTONG, ABLAZA PAWNSHOP #500 BARANGKA DRIVE ST., BRGY. MALAMIG, M.C.","FOUA","""2011-05-06T00:00:00.000Z""","""2011-05-06T00:00:00.000Z""",,0,0,"800","STRUCTURAL",,,,,"BUSINESS"
"29ad8815-c6b7-4ce9-bce3-93be750cf12b",14.5794,121.0359,"Highway Hills","SHAW BLVD. COR. SHERIDAN ST., BRGY. HI-WAY HILLS, M.C.","FOUA","""2011-05-06T00:00:00.000Z""","""2011-05-06T00:00:00.000Z""",,0,0,"150","FIRE CRACKERS",,,,,
"f2c3a68f-f6b9-4c77-9b6f-bd699ea3f0cf",14.5794,121.0359,"Hulo","#613 BRGY HULO M.C","FOUA","""2011-05-14T00:00:00.000Z""","""2011-05-14T00:00:00.000Z""",,0,0,"300","ELECTRICAL",,,,,"POST FIRE"
"70cb9b83-d359-4707-b9a3-d492d1e57d94",14.5794,121.0359,"Harapin ang Bukas","GEN. KALENTONG ST. HARAPIN ANG BUKAS M.C","FOUA","""2011-05-18T00:00:00.000Z""","""2011-05-18T00:00:00.000Z""",,0,0,"200","STRUCTURAL",,,,,"RESIDENTIAL"
"e8df3115-69b1-4290-819c-d66f8ab03ff5",14.5794,121.0359,"Hulo","PVT. RD. COR. NEPTALI GONZALES ST. BRGY. HULO M.C","FOUA","""2011-05-18T00:00:00.000Z""","""2011-05-18T00:00:00.000Z""",,0,0,"200","ELECTRICAL",,,,,"SERVICE WIRE"
"c2b006b1-4ba4-4253-9694-4703819ecb12",14.5794,121.0359,"Barangka Ilaya","MADISON ST. GLOBE TELECOM BRGY ILAYA","FOUA","""2011-06-03T00:00:00.000Z""","""2011-06-03T00:00:00.000Z""",,0,0,"400","ELECTRICAL",,,,,"POST FIRE"
"dc4d4c3f-c099-42f4-af0b-bac97e12bfb9",14.5794,121.0359,"Malamig","HALCON BRGY. MALAMIG M.C","FOUA","""2011-06-07T00:00:00.000Z""","""2011-06-07T00:00:00.000Z""",,0,0,"300","ELECTRICAL",,,,,"POST FIRE"
"0b72f4e8-d129-4fed-acc7-616bce904c0f",14.5794,121.0359,"Mauway","CAMIGUIN COR. CALBAYOG ST. MAUWAY M.C","FOUA","""2011-06-09T00:00:00.000Z""","""2011-06-09T00:00:00.000Z""",,0,0,"300","ELECTRICAL",,,,,"POST FIRE"
"59233d8a-926a-43f6-bf01-edb8f7274e5e",14.5794,121.0359,"Barangka Drive","NEPTALI GONZALES ST. E PANTHALEON BARANGKA DRIVE M.C","FOUA","""2011-06-11T00:00:00.000Z""","""2011-06-11T00:00:00.000Z""",,0,0,"200","ELECTRICAL",,,,,"POST FIRE"
"90933854-3948-4611-acb1-67e53803c6c5",14.5794,121.0359,"Addition Hills","BERMUDA HOTEL & RESTAURANT HIGH WAY HILLS","FOUA","""2011-06-14T00:00:00.000Z""","""2011-06-14T00:00:00.000Z""",,0,0,"500","STRUCTURAL",,,,,"RESIDENTIAL"
"7bd0283d-9113-4e17-b363-bedf0277c49e",14.5794,121.0359,"Addition Hills","KANLAON COR CALBAYOG BRGY HIGH WAY HILLS M.C","FOUA","""2011-06-15T00:00:00.000Z""","""2011-06-15T00:00:00.000Z""",,0,0,"400","ELECTRICAL",,,,,"POST FIRE"
"bbff920c-7428-4704-93be-bd8aa97c0612",14.5794,121.0359,"Barangka Drive","#435 BARANGKA DRIVE COR. BONI. BRGY PLAINVIEW M.C","1ST ALARM","""2011-06-16T00:00:00.000Z""","""2011-06-16T00:00:00.000Z""",,0,0,"50000","STRUCTURAL",,,,,"MERCHANTILE"
"b3c59711-d727-4f72-a827-89df7bd2bdb6",14.5794,121.0359,"Addition Hills","MARTINEZ ST. BRGY. HIGH WAY HILLS","FOUA","""2011-06-21T00:00:00.000Z""","""2011-06-21T00:00:00.000Z""",,0,0,"300","ELECTRICAL",,,,,"POST FIRE"
"41807cce-e192-4980-aecc-1e17620bbfa7",14.5794,121.0359,"Barangka Drive","BUSILAK ST. BARANGKA DRIVE M.C","FOUA","""2011-06-24T00:00:00.000Z""","""2011-06-24T00:00:00.000Z""",,0,0,"400","ELECTRICAL",,,,,"POST FIRE"
"ae1cf725-f43d-4ba9-b077-90efce0b143e",14.5794,121.0359,"Pleasant Hills","#304 SHAW BLVD. BRGY. PLEASANT HILLS, M.C","1ST ALARM","""2011-06-24T00:00:00.000Z""","""2011-06-24T00:00:00.000Z""",,0,0,"2000000","STRUCTURAL",,,,,"COMMERCIAL"
"a5703657-383e-4e98-9f0c-b066836c42ae",14.5794,121.0359,"Plainview","BLUE BUILDING CITY HALL, M.C",,"""2011-06-24T00:00:00.000Z""","""2011-06-24T00:00:00.000Z""",,0,0,"0",,,,,,
"1cc5d980-0f0a-40b2-b1d4-97a2c8faa5bc",14.5794,121.0359,"Plainview","#433 MARTINEZ ST. BRGY PLAINVIEW M.C","FOUA","""2011-07-05T00:00:00.000Z""","""2011-07-05T00:00:00.000Z""",,0,0,"400","ELECTRICAL",,,,,"POST FIRE"
"21943852-6c4d-4fe6-9492-2453dd797e80",14.5794,121.0359,"Poblacion","#177 A. LUNA COR. INOCENTES. BRGY POBLACION","FOUA","""2011-07-09T00:00:00.000Z""","""2011-07-09T00:00:00.000Z""",,0,0,"700","STRUCTURAL",,,,,"RESIDENTIAL"
"4dc3df5f-c7e6-438a-bec9-33a1f37a362b",14.5794,121.0359,"Plainview","#128 SAN FRANCISCO ST. BRGY PLAINVIEW","1ST ALARM","""2011-07-10T00:00:00.000Z""","""2011-07-10T00:00:00.000Z""",,0,0,"30000","STRUCTURAL",,,,,"INDUSTRIAL"
"c57e6152-737b-4717-b108-7220f922f868",14.5794,121.0359,"Plainview","SGT. BUMATAY BRGY PLAINVIEW M.C","FOUA","""2011-07-11T00:00:00.000Z""","""2011-07-11T00:00:00.000Z""",,0,0,"1500","VEHICULAR",,,,,
"9f6b8aba-3d8e-4453-b24e-7e0c228707cd",14.5794,121.0359,"Mabini J. Rizal","MABINI COR. J.RIZAL ST. MC","FOUA","""2011-07-15T00:00:00.000Z""","""2011-07-15T00:00:00.000Z""",,0,0,"200","ELECTRICAL",,,,,"POST FIRE"
"0bf102e3-59bd-49bc-8da8-510f1efba59f",14.5794,121.0359,"Highway Hills","#80 KANLAON ST. BRGY HIGHWAY HILLS M.C","2ND ALARM","""2011-07-16T00:00:00.000Z""","""2011-07-16T00:00:00.000Z""",,0,0,"150000","STRUCTURAL",,,,,"RESIDENTIAL"
"b83b9e1a-f40f-43c9-90cd-7f15779fdb0a",14.5794,121.0359,"Wack-wack Greenhills","ALONG EDSA WACK WACK M.C","FOUA","""2011-07-17T00:00:00.000Z""","""2011-07-17T00:00:00.000Z""",,0,0,"1000","VEHICULAR",,,,,
"c7b1c40c-e3d9-46b4-bdb8-e01958fad9d3",14.5794,121.0359,"Plainview","#833 SAN RAFAEL BRGY PLAINVIEW M.C","FOUA","""2011-07-19T00:00:00.000Z""","""2011-07-19T00:00:00.000Z""",,0,0,"400","ELECTRICAL",,,,,"POST FIRE"
"c4d82761-1dfc-4e58-89a1-8ea59a37c7b6",14.5794,121.0359,"Mabini J. Rizal","MABINI J. RIZAL BRGY NAMAYAN","FOUA","""2011-07-27T00:00:00.000Z""","""2011-07-27T00:00:00.000Z""",,0,0,"300","ELECTRICAL",,,,,"POST FIRE"
"b61c84df-bd40-4d42-b356-6818e5b9a5e3",14.5794,121.0359,"Plainview","BONI AVE. CLUB MWAH PLAINVIEW M.C","FOUA","""2011-08-07T00:00:00.000Z""","""2011-08-07T00:00:00.000Z""",,0,0,"600","STRUCTURAL",,,,,"PUBLIC ASSEMBLY"
"d1d697d4-4893-4944-936f-48ee2834484a",14.5794,121.0359,"Vergara","ALCARAZ VERGARA M.C","FOUA","""2011-08-08T00:00:00.000Z""","""2011-08-08T00:00:00.000Z""",,0,0,"400","ELECTRICAL",,,,,"POST FIRE"
"24f71452-02e2-46df-af9e-d6f3eeb84a15",14.5794,121.0359,"Barangka Drive","AGUDO COR. KAYUMANGI ST. BRGY BARANGKA DRIVE M.C","FOUA","""2011-08-11T00:00:00.000Z""","""2011-08-11T00:00:00.000Z""",,0,0,"700","STRUCTURAL",,,,,"RESIDENTIAL"
"7264fc44-c2ab-430a-9eee-11afc91342e1",14.5794,121.0359,"Malamig","BONI AVE. BRGY. MALAMIG M.C","FOUA","""2011-08-13T00:00:00.000Z""","""2011-08-13T00:00:00.000Z""",,0,0,"800","STRUCTURAL",,,,,"RESTAURANT"
"92b02eb1-765d-485a-97ea-27038e6afcb2",14.5794,121.0359,"Plainview","SAN RAFAEL EXT., BRGY. PLAINVIEW, M.C","FOUA","""2011-08-14T00:00:00.000Z""","""2011-08-14T00:00:00.000Z""",,0,0,"300","ELECTRICAL",,,,,"POST FIRE"
"5d127508-85c0-4dbd-9273-d5b4595fd2e3",14.5794,121.0359,"Wack-wack Greenhills","SHANGRI-LA SUMMER PLACE, BRGY. WACK WACK, M.C","FOUA","""2011-08-14T00:00:00.000Z""","""2011-08-14T00:00:00.000Z""",,0,0,"1000","STRUCTURAL",,,,,"MERCANTILE"
"8c7072bd-bd80-4054-ac23-8c8ffa2a348b",14.5794,121.0359,"Plainview","COPYLANDIA BLDG. #718 SGT. BUMATAY ST., BRGY. PLAINVIEW, M.C","FOUA","""2011-08-16T00:00:00.000Z""","""2011-08-16T00:00:00.000Z""",,0,0,"10000","STRUCTURAL",,,,,"BUSINESS"
"cf3a5f5f-2eab-4b5f-85f2-abfbbb5d47b2",14.5794,121.0359,"Bagong Silang","#4 LAWSON NEAR COR. SHAW BLVD. ST., BRGY. BAGONG SILANG, M.C","2ND ALARM","""2011-08-23T00:00:00.000Z""","""2011-08-23T00:00:00.000Z""",,1,0,"1000000","STRUCTURAL",,,,,"RESIDENTIAL"
"edef1e97-0ec9-477d-9b9a-a583820599be",14.5794,121.0359,"Barangka Ilaya","WEST BOUND BONI AVE., BRGY. BARANGKA ILAYA","FOUA","""2011-08-24T00:00:00.000Z""","""2011-08-24T00:00:00.000Z""",,0,0,"800","VEHICULAR",,,,,
"3f9fdbaf-754e-4e42-8d55-a17ad93ebaad",14.5794,121.0359,"Plainview","COR. SIKAP ST., BRGY. PLAINIEW, M.C","FOUA","""2011-08-29T00:00:00.000Z""","""2011-08-29T00:00:00.000Z""",,0,0,"200","RUBBISH",,,,,
"31066f78-db2f-4250-9016-f79fdd49c994",14.5794,121.0359,"Plainview","NORTH SIKAP SAN RAFAEL, BRGY. PLAINVIEW, M.C","FOUA","""2011-09-04T00:00:00.000Z""","""2011-09-04T00:00:00.000Z""",,0,0,"200","RUBBISH",,,,,
"0ba82d75-4ff5-4f45-b2bd-00dcfa5260cb",14.5794,121.0359,"Plainview","TOP GRADE GEN. MERCHANDISE, #320 STO. ROSARIO ST., BRGY. PLAINVIEW, M.C","1ST ALARM","""2011-09-19T00:00:00.000Z""","""2011-09-19T00:00:00.000Z""",,0,0,"10000","STRUCTURAL",,,,,"STORAGE"
"0d6d9fff-5016-4333-9fc3-fe24c56e00e8",14.5794,121.0359,"Hulo","CORONADO ST., BRGY. HULO, M.C","FOUA","""2011-09-24T00:00:00.000Z""","""2011-09-24T00:00:00.000Z""",,0,0,"500","STRUCTURAL",,,,,"RESIDENTIAL"
"a13f6670-8a63-477a-9b7b-cd6258495fa2",14.5794,121.0359,"Old Zaniga","PARADA COR. AGLIPAY, BRGY. OLD ZANIGA, M.C","FOUA","""2011-09-27T00:00:00.000Z""","""2011-09-27T00:00:00.000Z""",,0,0,"400","ELECTRICAL",,,,,"POST FIRE"
"b0394d6e-6a34-4361-b859-55ad3ab84490",14.5794,121.0359,"Highway Hills","WORLD WIDE CORPORATE CENTER, BRGY. HIGHWAY HILLS, M.C","FOUA","""2011-09-30T00:00:00.000Z""","""2011-09-30T00:00:00.000Z""",,0,0,"800","ELECTRICAL",,,,,"POST FIRE"
"ceb0c910-985c-452c-a86d-13bc127626ff",14.5794,121.0359,"Pleasant Hills","CHICK-BOY RESTAURANT #500 SHAW BLVD. BRGY. PLEASANT HILLS, M.C","1ST ALARM","""2011-10-05T00:00:00.000Z""","""2011-10-05T00:00:00.000Z""",,0,0,"50000","STRUCTURAL",,,,,"PLACE OF ASSEMBLY"
"de1e890d-bb79-4a69-b94e-8db6d32f9853",14.5794,121.0359,"Barangka Itaas","PANTALEON COR. P.VICTORINO, BRGY. BARANGKA ITAAS, M.C","FOUA","""2011-10-06T00:00:00.000Z""","""2011-10-06T00:00:00.000Z""",,0,0,"5000","STRUCTURAL",,,,,"MERCANTILE"
"b7e51d03-204f-471c-acca-87e2f60ee03e",14.5794,121.0359,"Barangka Drive","AGUDO COR. SACREPANTE, BRGY. BARANGKA DRIVE, M.C","FOUA","""2011-10-11T00:00:00.000Z""","""2011-10-11T00:00:00.000Z""",,0,0,"400","ELECTRICAL",,,,,"POST FIRE"
"c71f538c-db4a-4265-b07c-2ae99064c1cb",14.5794,121.0359,"Barangka Drive","BARANGKA DRIVE, BONI AVE. BRGY. BARANGKA DRIVE, M.C","FOUA","""2011-10-15T00:00:00.000Z""","""2011-10-15T00:00:00.000Z""",,0,0,"80000","VEHICULAR",,,,,
"f4eb9783-1d3a-497d-8a3b-49ae7791e517",14.5794,121.0359,"Plainview","SAN JOAQUIN BONI AVE., BRGY. PLAINVIEW, M.C","FOUA","""2011-10-16T00:00:00.000Z""","""2011-10-16T00:00:00.000Z""",,0,0,"50000","STRUCTURAL",,,,,"BUSINESS"
"3c08480a-dbc2-462f-b4f4-c117b35d52f2",14.5794,121.0359,"Malamig","BONI AVE., BRGY. BRGY. MALAMIG, M.C","FOUA","""2011-10-17T00:00:00.000Z""","""2011-10-17T00:00:00.000Z""",,0,0,"70000","VEHICULAR",,,,,
"ff10ebb0-26c2-4bbd-8c2b-1ea492527b4a",14.5794,121.0359,"Plainview","VALENCERINA DENTAL CLINIC, BRGY. PLAINVIEW, M.C","FOUA","""2011-10-18T00:00:00.000Z""","""2011-10-18T00:00:00.000Z""",,0,0,"500","STRUCTURAL",,,,,"BUSINESS"
"81aef2ee-1859-499c-a2cd-c9631b156138",14.5794,121.0359,"Barangka Ilaya","EDSA COR. BONI AVE., BRGY. BARANGKA ILAYA, M.C","FOUA","""2011-10-19T00:00:00.000Z""","""2011-10-19T00:00:00.000Z""",,0,0,"50000","VEHICULAR",,,,,
"3867b8f0-ffdf-4c16-bd94-459858ac64f5",14.5794,121.0359,"Highway Hills","BANAHAW ST., BRGY. HALL, BRGY. HIGHWAY HILLS, M.C","FOUA","""2011-10-27T00:00:00.000Z""","""2011-10-27T00:00:00.000Z""",,0,0,"400","STRUCTURAL",,,,,"RESIDENTIAL"
"a6e649db-dced-4fa5-be04-8fe9910b96aa",14.5794,121.0359,"Pleasant Hills","#500 SHAW CENTRUM BLDG., SHAW BLVD. NEAR GOLDILOCKS, BRGY. PLEASANT HILLS, M.C","FOUA","""2011-10-30T00:00:00.000Z""","""2011-10-30T00:00:00.000Z""",,0,0,"500","ELECTRICAL",,,,,"POST FIRE"
"559f84cc-9246-48db-bd85-7fd5eb8895ed",14.5794,121.0359,"Mabini J. Rizal","#328 NANIRAHAN ST., BRGY. MABINI J. RIZAL, M.C","1ST ALARM","""2011-11-02T00:00:00.000Z""","""2011-11-02T00:00:00.000Z""",,0,1,"100000","STRUCTURAL",,,,,"RESIDENTIAL"
"d0f48125-5ac5-4734-b445-7e23d0251985",14.5794,121.0359,"Mauway","9 DE PEBRERO, BRGY. MAUWAY, M.C","FOUA","""2011-11-03T00:00:00.000Z""","""2011-11-03T00:00:00.000Z""",,0,0,"400","ELECTRICAL",,,,,
"d2cd16b4-6989-461d-b445-64dc63cc1236",14.5794,121.0359,"Plainview","SAN RAFAEL COR. STA. ANA, BRGY. PLAINVIEW, M.C","FOUA","""2011-11-08T00:00:00.000Z""","""2011-11-08T00:00:00.000Z""",,0,0,"300","ELECTRICAL",,,,,
"41762490-4375-40e6-952f-260195a5595d",14.5794,121.0359,"Barangka Ilaya","PINEER CYBERGATE CENTER, BRGY. BARANGKA ILAYA, M.C","FOUA","""2011-11-09T00:00:00.000Z""","""2011-11-09T00:00:00.000Z""",,0,0,"400","VEHICULAR",,,,,
"64fadb66-72b9-4ba1-8f48-95270fe27173",14.5794,121.0359,"Highway Hills","#600 SHAW BLVD., COR. SAMAT ST., BRGY. HIGHWAY HILLS, M.C","1ST ALARM","""2011-11-13T00:00:00.000Z""","""2011-11-13T00:00:00.000Z""",,0,0,"500000","STRUCTURAL",,,,,"BUSINESS"
"2d519822-f098-4a5f-b470-1ee248aa610a",14.5794,121.0359,"Plainview","CITY HEALTH OFFICE, BRGY. PLAINVIEW, M.C","FOUA","""2011-11-15T00:00:00.000Z""","""2011-11-15T00:00:00.000Z""",,0,0,"200","STRUCTURAL",,,,,"HEALTH CARE"
"05d1d3c4-0f29-4551-9c32-14b3602d66cf",14.5794,121.0359,"Poblacion","#137 AGLIPAY ST., BRGY. POBLACION,M.C","FOUA","""2011-11-18T00:00:00.000Z""","""2011-11-18T00:00:00.000Z""",,0,0,"500","STRUCTURAL",,,,,"INDUSTRIAL"
"19ddc151-a067-4228-96a8-6a7606a7a174",14.5794,121.0359,"Addition Hills","SHAW BLVD. AT THE BACK OF CHEVROLET & NISSAN, BRGY. ADDITION HILLS, M.C","FOUA","""2011-11-19T00:00:00.000Z""","""2011-11-19T00:00:00.000Z""",,0,0,"100","STRUCTURAL",,,,,"BUSINESS"
"d358d652-35b0-4e49-854d-9fa850b434f0",14.5794,121.0359,"Hulo","PRIVATE ROAD NEAR ELEM. SCH. BRGY. HULO, M.C","FOUA","""2011-11-21T00:00:00.000Z""","""2011-11-21T00:00:00.000Z""",,0,0,"300","ELECTRICAL",,,,,
"0e30cb36-c1e5-4737-b287-d39f527246d9",14.5794,121.0359,"Plainview","VITTORIA LAUNDRY SHOP, #38 SAN RAFAEL ST., BRGY. PLAINVIEW, M.C","1ST ALARM","""2011-11-22T00:00:00.000Z""","""2011-11-22T00:00:00.000Z""",,0,0,"10000","STRUCTURAL",,,,,"COMMERCIAL"
"93fe2453-970e-49bf-8a2a-13279650357c",14.5794,121.0359,"Mauway","BACK OF MPNAG, BRGY. MAUWAY, M.C","FOUA","""2011-11-24T00:00:00.000Z""","""2011-11-24T00:00:00.000Z""",,0,0,"400","ELECTRICAL",,,,,
"dd07bd2b-e566-4288-874b-d8e1aaf4b030",14.5794,121.0359,"Wack-wack Greenhills","EDSA ROBINSON GALLERIA AT THE BACK OF OVERPASS, BRGY. WACK WACK, M.C","FOUA","""2011-11-24T00:00:00.000Z""","""2011-11-24T00:00:00.000Z""",,0,0,"100","RUBBISH",,,,,
"1fcbba00-205e-455d-ac84-739b1ad9a3a3",14.5794,121.0359,"Addition Hills","BLOCK 19B WELFAREVILLE COMP. BRGY. ADDITION HILLS, M.C","TASK FORCE BRAVO","""2011-11-25T00:00:00.000Z""","""2011-11-25T00:00:00.000Z""",,0,1,"3000000","STRUCTURAL",,,,,"RESIDENTIAL"
"38f1e685-891a-4d8c-87ef-b6749a57bea2",14.5794,121.0359,"New Zaniga","#85 P. CRUZ COR. CANTERAS ST., BRGY. NEW ZANIGA, M.C","1ST ALARM","""2011-11-29T00:00:00.000Z""","""2011-11-29T00:00:00.000Z""",,0,0,"700000","STRUCTURAL",,,,,"RESIDENTIAL"
"3a20f800-01bf-48d0-a7c0-90189b912d2c",14.5794,121.0359,"Addition Hills","#548 BLOCK 27B WELFAREVILLE COMP. BRGY. ADDITION HILLS, M.C","1ST ALARM","""2011-12-01T00:00:00.000Z""","""2011-12-01T00:00:00.000Z""",,0,0,"20000","STRUCTURAL",,,,,"RESIDENTIAL"
"110865d1-539b-48ab-b009-a1be27e5f9a2",14.5794,121.0359,"San Jose","DAY CARE CENTER, 2ND FLR. PCP-2 ORTIGAS ST., BRGY. SAN JOSE, M.C","FOUA","""2011-12-03T00:00:00.000Z""","""2011-12-03T00:00:00.000Z""",,0,0,"2000","STRUCTURAL",,,,,"EDUCATIONAL"
"ef62220a-8710-46df-8fac-cf192ee7bac4",14.5794,121.0359,"Old Zaniga","#419 AGLIPAY COR. PITONG GATANG, BRGY. OLD ZANIGA, M.C","FOUA","""2011-12-06T00:00:00.000Z""","""2011-12-06T00:00:00.000Z""",,0,0,"300","ELECTRICAL",,,,,
"8c01b3e1-b667-4d05-b1e6-00f60f8cd7cb",14.5794,121.0359,"Addition Hills","BLOCK 37 BUMATAY ST., BRGY. ADDITION HILLS, M.C","FOUA","""2011-12-09T00:00:00.000Z""","""2011-12-09T00:00:00.000Z""",,0,0,"200","STRUCTURAL",,,,,"RESIDENTIAL"
"fdc61a05-00cf-4515-9fb0-fcbac68ee52f",14.5794,121.0359,"Plainview","MAYSILO CIRCLE, BRGY. PLAINVIEW, M.C","FOUA","""2011-12-10T00:00:00.000Z""","""2011-12-10T00:00:00.000Z""",,0,0,"300","ELECTRICAL",,,,,
"3c963cf0-e754-4985-9dc5-d0166a5a28b0",14.5794,121.0359,"Plainview","SGT. BUMATAY BRGY PLAINVIEW M.C","FOUA","""2011-12-15T00:00:00.000Z""","""2011-12-15T00:00:00.000Z""",,0,0,"200","ELECTRICAL",,,,,"POST FIRE"
"54d287b1-e2e3-4446-84c6-8d1b1e079cf5",14.5794,121.0359,"Hulo","LIBERTY FLOUR MILLS #528 F. BLUMENTRITT ST., BRGY. HULO, M.C","FOUA","""2011-12-16T00:00:00.000Z""","""2011-12-16T00:00:00.000Z""",,0,0,"1000000","STRUCTURAL",,,,,"INDUSTRIAL"
"7363d233-f22d-4960-bc46-f89992f8aa0c",14.5794,121.0359,"Addition Hills","CALDERON ST., BRGY. ADDITION HILLS, M.C","FOUA","""2011-12-24T00:00:00.000Z""","""2011-12-24T00:00:00.000Z""",,0,0,"100","RUBBISH",,,,,
"ec648f17-46de-42af-9b6e-467c71f2d2ed",14.5794,121.0359,"New Zaniga","FRANCE MERLYN TRADING AUTOWORKS, #120 I. LOPEZ ST. BRGY. NEW ZANIGA, M.C","2ND ALARM","""2011-12-26T00:00:00.000Z""","""2011-12-26T00:00:00.000Z""",,0,0,"50000","STRUCTURAL",,,,,"INDUSTRIAL"
"9549539f-df84-4231-9378-010b37842263",14.5794,121.0359,"Plainview","B.E HARDWARE, #508 BONI AVE., BRGY. PLAINVIEW, M.C","1ST ALARM","""2011-12-26T00:00:00.000Z""","""2011-12-26T00:00:00.000Z""",,0,0,"750000","STRUCTURAL",,,,,"MERCANTILE"
"ca348d95-2b10-4afd-b515-c84ce5b7a38c",14.5794,121.0359,"Plainview","JOHNVIER LABORATORY CLINIC, #607 BONI AVE., BRGY. PLAINVIEW, M.C","3RD ALARM","""2011-12-28T00:00:00.000Z""","""2011-12-28T00:00:00.000Z""",,0,5,"300000","STRUCTURAL",,,,,"BUSINESS"
"c64801d8-4e41-4973-9b38-51cea7b4a185",14.5794,121.0359,"Addition Hills","BLOCK 22, BRGY. ADDITION HILLS, M.C","FOUA","""2012-01-01T00:00:00.000Z""","""2012-01-01T00:00:00.000Z""",,0,0,"200","RUBBISH",,,,,
"4320f9e2-6d69-40b8-9b75-d838fd9a2281",14.5794,121.0359,"Mauway","YABUT COMP. 9 DE PEBRERO BRGY. MAUWAY, M.C","FOUA","""2012-01-02T00:00:00.000Z""","""2012-01-02T00:00:00.000Z""",,0,0,"400","ELECTRICAL",,,,,"POST FIRE"
